"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","age","measure_type","value"
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Denominator",8
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Bay of Plenty","Te Manawa Taki",NA,"Rate",100
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Bay of Plenty","Te Manawa Taki",NA,"Numerator",704
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Bay of Plenty","Te Manawa Taki",NA,"Denominator",861
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Bay of Plenty","Te Manawa Taki",NA,"Rate",81.7653890824623
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Canterbury","Te Waipounamu",NA,"Numerator",313
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Canterbury","Te Waipounamu",NA,"Denominator",437
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Canterbury","Te Waipounamu",NA,"Rate",71.6247139588101
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Canterbury","Te Waipounamu",NA,"Numerator",1491
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Canterbury","Te Waipounamu",NA,"Denominator",2023
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Canterbury","Te Waipounamu",NA,"Rate",73.7024221453287
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Canterbury","Te Waipounamu",NA,"Numerator",1437
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Canterbury","Te Waipounamu",NA,"Denominator",1963
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Canterbury","Te Waipounamu",NA,"Rate",73.2042791645441
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Canterbury","Te Waipounamu",NA,"Numerator",54
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Canterbury","Te Waipounamu",NA,"Denominator",60
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Canterbury","Te Waipounamu",NA,"Rate",90
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Canterbury","Te Waipounamu",NA,"Numerator",1804
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Canterbury","Te Waipounamu",NA,"Denominator",2460
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Canterbury","Te Waipounamu",NA,"Rate",73.3333333333333
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Capital & Coast","Central",NA,"Numerator",193
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Capital & Coast","Central",NA,"Denominator",279
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Capital & Coast","Central",NA,"Rate",69.1756272401434
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Capital & Coast","Central",NA,"Numerator",592
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Capital & Coast","Central",NA,"Denominator",942
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Capital & Coast","Central",NA,"Rate",62.8450106157113
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Capital & Coast","Central",NA,"Numerator",532
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Capital & Coast","Central",NA,"Denominator",865
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Capital & Coast","Central",NA,"Rate",61.5028901734104
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Capital & Coast","Central",NA,"Numerator",60
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Capital & Coast","Central",NA,"Denominator",77
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Capital & Coast","Central",NA,"Rate",77.9220779220779
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Capital & Coast","Central",NA,"Numerator",785
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Capital & Coast","Central",NA,"Denominator",1221
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Capital & Coast","Central",NA,"Rate",64.2915642915643
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Counties Manukau","Northern",NA,"Numerator",381
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Counties Manukau","Northern",NA,"Denominator",490
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Counties Manukau","Northern",NA,"Rate",77.7551020408163
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Counties Manukau","Northern",NA,"Numerator",1354
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Counties Manukau","Northern",NA,"Denominator",1720
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Counties Manukau","Northern",NA,"Rate",78.7209302325581
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Counties Manukau","Northern",NA,"Numerator",996
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Counties Manukau","Northern",NA,"Denominator",1286
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Counties Manukau","Northern",NA,"Rate",77.4494556765163
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Counties Manukau","Northern",NA,"Numerator",358
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Counties Manukau","Northern",NA,"Denominator",434
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Counties Manukau","Northern",NA,"Rate",82.4884792626728
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Counties Manukau","Northern",NA,"Numerator",1735
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Counties Manukau","Northern",NA,"Denominator",2210
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Counties Manukau","Northern",NA,"Rate",78.5067873303167
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Hawke's Bay","Central",NA,"Numerator",263
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Hawke's Bay","Central",NA,"Denominator",367
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Hawke's Bay","Central",NA,"Rate",71.6621253405995
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Hawke's Bay","Central",NA,"Numerator",373
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Hawke's Bay","Central",NA,"Denominator",519
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Hawke's Bay","Central",NA,"Rate",71.868978805395
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Hawke's Bay","Central",NA,"Numerator",354
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Hawke's Bay","Central",NA,"Denominator",494
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Hawke's Bay","Central",NA,"Rate",71.6599190283401
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Hawke's Bay","Central",NA,"Numerator",19
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Hawke's Bay","Central",NA,"Denominator",25
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Hawke's Bay","Central",NA,"Rate",76
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Hawke's Bay","Central",NA,"Numerator",636
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Hawke's Bay","Central",NA,"Denominator",886
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Hawke's Bay","Central",NA,"Rate",71.7832957110609
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Hutt Valley","Central",NA,"Numerator",69
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Hutt Valley","Central",NA,"Denominator",137
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Hutt Valley","Central",NA,"Rate",50.3649635036496
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Hutt Valley","Central",NA,"Numerator",196
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Hutt Valley","Central",NA,"Denominator",423
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Hutt Valley","Central",NA,"Rate",46.3356973995272
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Hutt Valley","Central",NA,"Numerator",178
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Hutt Valley","Central",NA,"Denominator",392
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Hutt Valley","Central",NA,"Rate",45.4081632653061
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Hutt Valley","Central",NA,"Numerator",18
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Hutt Valley","Central",NA,"Denominator",31
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Hutt Valley","Central",NA,"Rate",58.0645161290323
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Hutt Valley","Central",NA,"Numerator",265
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Hutt Valley","Central",NA,"Denominator",560
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Hutt Valley","Central",NA,"Rate",47.3214285714286
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Lakes","Te Manawa Taki",NA,"Numerator",130
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Lakes","Te Manawa Taki",NA,"Denominator",196
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Lakes","Te Manawa Taki",NA,"Rate",66.3265306122449
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Lakes","Te Manawa Taki",NA,"Numerator",207
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Lakes","Te Manawa Taki",NA,"Denominator",342
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Lakes","Te Manawa Taki",NA,"Rate",60.5263157894737
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Lakes","Te Manawa Taki",NA,"Numerator",204
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Lakes","Te Manawa Taki",NA,"Denominator",336
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Lakes","Te Manawa Taki",NA,"Rate",60.7142857142857
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Lakes","Te Manawa Taki",NA,"Numerator",3
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Lakes","Te Manawa Taki",NA,"Denominator",6
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Lakes","Te Manawa Taki",NA,"Rate",50
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Lakes","Te Manawa Taki",NA,"Numerator",337
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Lakes","Te Manawa Taki",NA,"Denominator",538
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Lakes","Te Manawa Taki",NA,"Rate",62.639405204461
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","MidCentral","Central",NA,"Numerator",142
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","MidCentral","Central",NA,"Denominator",212
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","MidCentral","Central",NA,"Rate",66.9811320754717
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","MidCentral","Central",NA,"Numerator",477
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","MidCentral","Central",NA,"Denominator",638
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","MidCentral","Central",NA,"Rate",74.7648902821317
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","MidCentral","Central",NA,"Numerator",460
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","MidCentral","Central",NA,"Denominator",615
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","MidCentral","Central",NA,"Rate",74.7967479674797
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","MidCentral","Central",NA,"Numerator",17
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","MidCentral","Central",NA,"Denominator",23
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","MidCentral","Central",NA,"Rate",73.9130434782609
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","MidCentral","Central",NA,"Numerator",619
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","MidCentral","Central",NA,"Denominator",850
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","MidCentral","Central",NA,"Rate",72.8235294117647
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","National","National",NA,"Numerator",3606
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","National","National",NA,"Denominator",4796
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","National","National",NA,"Rate",75.1876563803169
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","National","National",NA,"Numerator",11277
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","National","National",NA,"Denominator",15431
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","National","National",NA,"Rate",73.0801633076275
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","National","National",NA,"Numerator",10348
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","National","National",NA,"Denominator",14278
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","National","National",NA,"Rate",72.4751365737498
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","National","National",NA,"Numerator",929
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","National","National",NA,"Denominator",1153
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","National","National",NA,"Rate",80.5724197745013
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","National","National",NA,"Numerator",14883
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","National","National",NA,"Denominator",20227
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","National","National",NA,"Rate",73.5798684926089
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Nelson Marlborough","Te Waipounamu",NA,"Numerator",56
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Nelson Marlborough","Te Waipounamu",NA,"Denominator",78
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Nelson Marlborough","Te Waipounamu",NA,"Rate",71.7948717948718
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Nelson Marlborough","Te Waipounamu",NA,"Numerator",283
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Nelson Marlborough","Te Waipounamu",NA,"Denominator",477
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Nelson Marlborough","Te Waipounamu",NA,"Rate",59.3291404612159
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Nelson Marlborough","Te Waipounamu",NA,"Numerator",276
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Nelson Marlborough","Te Waipounamu",NA,"Denominator",465
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Nelson Marlborough","Te Waipounamu",NA,"Rate",59.3548387096774
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Numerator",7
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Denominator",12
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Nelson Marlborough","Te Waipounamu",NA,"Rate",58.3333333333333
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Nelson Marlborough","Te Waipounamu",NA,"Numerator",339
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Nelson Marlborough","Te Waipounamu",NA,"Denominator",555
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Nelson Marlborough","Te Waipounamu",NA,"Rate",61.0810810810811
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Northland","Northern",NA,"Numerator",248
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Northland","Northern",NA,"Denominator",306
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Northland","Northern",NA,"Rate",81.0457516339869
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Northland","Northern",NA,"Numerator",309
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Northland","Northern",NA,"Denominator",402
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Northland","Northern",NA,"Rate",76.865671641791
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Northland","Northern",NA,"Numerator",300
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Northland","Northern",NA,"Denominator",388
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","Northland","Northern",NA,"Rate",77.319587628866
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Northland","Northern",NA,"Numerator",9
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Northland","Northern",NA,"Denominator",14
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","Northland","Northern",NA,"Rate",64.2857142857143
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Northland","Northern",NA,"Numerator",557
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Northland","Northern",NA,"Denominator",708
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","Northland","Northern",NA,"Rate",78.6723163841808
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","South Canterbury","Te Waipounamu",NA,"Numerator",41
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","South Canterbury","Te Waipounamu",NA,"Denominator",44
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","South Canterbury","Te Waipounamu",NA,"Rate",93.1818181818182
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","South Canterbury","Te Waipounamu",NA,"Numerator",301
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","South Canterbury","Te Waipounamu",NA,"Denominator",334
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","South Canterbury","Te Waipounamu",NA,"Rate",90.1197604790419
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","South Canterbury","Te Waipounamu",NA,"Numerator",298
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","South Canterbury","Te Waipounamu",NA,"Denominator",331
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori Non-Pacific","South Canterbury","Te Waipounamu",NA,"Rate",90.0302114803625
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","South Canterbury","Te Waipounamu",NA,"Numerator",3
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","South Canterbury","Te Waipounamu",NA,"Denominator",3
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Pacific","South Canterbury","Te Waipounamu",NA,"Rate",100
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","South Canterbury","Te Waipounamu",NA,"Numerator",342
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","South Canterbury","Te Waipounamu",NA,"Denominator",378
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","All","South Canterbury","Te Waipounamu",NA,"Rate",90.4761904761905
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Southern","Te Waipounamu",NA,"Numerator",218
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Southern","Te Waipounamu",NA,"Denominator",275
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Māori","Southern","Te Waipounamu",NA,"Rate",79.2727272727273
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Southern","Te Waipounamu",NA,"Numerator",1097
"1.3.5","Under 25 MH 3 weeks wait","2015/16","Mar","2016-03","Non-Māori","Southern","Te Waipounamu",NA,"Denominator",1346
