"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","age","measure_type","value"
"1.2.2","FCT 62 days","2021/22","Dec","2021-12","All","Taranaki","Te Manawa Taki",NA,"Percent",0.787878787878788
"1.2.2","FCT 62 days","2021/22","Dec","2021-12","All","Waikato","Te Manawa Taki",NA,"Percent",0.727272727272727
"1.2.2","FCT 62 days","2021/22","Dec","2021-12","All","Wairarapa","Central",NA,"Percent",0.705882352941177
"1.2.2","FCT 62 days","2021/22","Dec","2021-12","All","Waitematā","Northern",NA,"Percent",0.842105263157895
"1.2.2","FCT 62 days","2021/22","Dec","2021-12","All","West Coast","Te Waipounamu",NA,"Percent",0.5
"1.2.2","FCT 62 days","2021/22","Dec","2021-12","All","Whanganui","Central",NA,"Percent",0.896551724137931
"1.2.2","FCT 62 days","2021/22","Dec","2021-12","All","National","National",NA,"Percent",0.867383512544803
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Auckland","Northern",NA,"Percent",0.876923076923077
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.875
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Canterbury","Te Waipounamu",NA,"Percent",0.904761904761905
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Capital & Coast","Central",NA,"Percent",0.897058823529412
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Counties Manukau","Northern",NA,"Percent",0.797619047619048
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Hawke's Bay","Central",NA,"Percent",0.851851851851852
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Hutt Valley","Central",NA,"Percent",0.8
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Lakes","Te Manawa Taki",NA,"Percent",0.952380952380952
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","MidCentral","Central",NA,"Percent",0.884615384615385
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.909090909090909
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Northland","Northern",NA,"Percent",0.873239436619718
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","South Canterbury","Te Waipounamu",NA,"Percent",0.7
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Southern","Te Waipounamu",NA,"Percent",0.72
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.818181818181818
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Taranaki","Te Manawa Taki",NA,"Percent",0.837209302325581
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Waikato","Te Manawa Taki",NA,"Percent",0.658227848101266
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Wairarapa","Central",NA,"Percent",0.941176470588235
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Waitematā","Northern",NA,"Percent",0.892086330935252
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","West Coast","Te Waipounamu",NA,"Percent",0.5
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","Whanganui","Central",NA,"Percent",0.80952380952381
"1.2.2","FCT 62 days","2021/22","Mar","2022-03","All","National","National",NA,"Percent",0.842307692307692
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Auckland","Northern",NA,"Percent",0.930232558139535
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.788461538461538
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Canterbury","Te Waipounamu",NA,"Percent",0.867549668874172
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Capital & Coast","Central",NA,"Percent",0.891891891891892
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Counties Manukau","Northern",NA,"Percent",0.86
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Hawke's Bay","Central",NA,"Percent",0.933333333333333
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Hutt Valley","Central",NA,"Percent",0.947368421052632
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Lakes","Te Manawa Taki",NA,"Percent",1
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","MidCentral","Central",NA,"Percent",0.933333333333333
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.818181818181818
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Northland","Northern",NA,"Percent",0.901098901098901
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","South Canterbury","Te Waipounamu",NA,"Percent",0.666666666666667
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Southern","Te Waipounamu",NA,"Percent",0.771929824561403
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.846153846153846
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Taranaki","Te Manawa Taki",NA,"Percent",0.857142857142857
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Waikato","Te Manawa Taki",NA,"Percent",0.632183908045977
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Wairarapa","Central",NA,"Percent",0.84
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Waitematā","Northern",NA,"Percent",0.907801418439716
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","West Coast","Te Waipounamu",NA,"Percent",0.727272727272727
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","Whanganui","Central",NA,"Percent",0.782608695652174
"1.2.2","FCT 62 days","2021/22","Jun","2022-06","All","National","National",NA,"Percent",0.851231527093596
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","Māori ","National","National",NA,"Percent",0.863084922010399
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","Māori ","National","National",NA,"Percent",0.831269349845201
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","Māori ","National","National",NA,"Percent",0.853618421052632
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","Māori ","National","National",NA,"Percent",0.844036697247706
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","Non-Māori ","National","National",NA,"Percent",0.859532595325953
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","Non-Māori ","National","National",NA,"Percent",0.865847897968824
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","Non-Māori ","National","National",NA,"Percent",0.827586206896552
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","Non-Māori ","National","National",NA,"Percent",0.840583232077764
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Auckland","Northern",NA,"Percent",0.833802816901408
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.892976588628763
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Canterbury","Te Waipounamu",NA,"Percent",0.878464818763326
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Capital & Coast","Central",NA,"Percent",0.834437086092715
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Counties Manukau","Northern",NA,"Percent",0.860074626865672
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Hawke's Bay","Central",NA,"Percent",0.854545454545454
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Hutt Valley","Central",NA,"Percent",0.886904761904762
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Lakes","Te Manawa Taki",NA,"Percent",0.857142857142857
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","MidCentral","Central",NA,"Percent",0.869767441860465
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.920792079207921
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Northland","Northern",NA,"Percent",0.725806451612903
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","South Canterbury","Te Waipounamu",NA,"Percent",0.823529411764706
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Southern","Te Waipounamu",NA,"Percent",0.871069182389937
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.911111111111111
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Taranaki","Te Manawa Taki",NA,"Percent",0.879032258064516
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Waikato","Te Manawa Taki",NA,"Percent",0.838137472283814
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Wairarapa","Central",NA,"Percent",0.934210526315789
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Waitematā","Northern",NA,"Percent",0.881040892193309
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","West Coast","Te Waipounamu",NA,"Percent",0.837837837837838
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","Whanganui","Central",NA,"Percent",0.854368932038835
"1.2.1","FCT 31 days","2022/23","Sep","2022-09","All","National","National",NA,"Percent",0.859974149073675
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Auckland","Northern",NA,"Percent",0.86436170212766
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.858620689655172
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Canterbury","Te Waipounamu",NA,"Percent",0.870098039215686
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Capital & Coast","Central",NA,"Percent",0.833333333333333
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Counties Manukau","Northern",NA,"Percent",0.83651804670913
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Hawke's Bay","Central",NA,"Percent",0.764705882352941
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Hutt Valley","Central",NA,"Percent",0.927083333333333
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Lakes","Te Manawa Taki",NA,"Percent",0.855421686746988
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","MidCentral","Central",NA,"Percent",0.863829787234043
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.935
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Northland","Northern",NA,"Percent",0.777777777777778
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","South Canterbury","Te Waipounamu",NA,"Percent",0.866666666666667
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Southern","Te Waipounamu",NA,"Percent",0.862162162162162
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.975609756097561
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Taranaki","Te Manawa Taki",NA,"Percent",0.864406779661017
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Waikato","Te Manawa Taki",NA,"Percent",0.798657718120805
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Wairarapa","Central",NA,"Percent",0.904761904761905
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Waitematā","Northern",NA,"Percent",0.907086614173228
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","West Coast","Te Waipounamu",NA,"Percent",0.914893617021277
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","Whanganui","Central",NA,"Percent",0.89247311827957
"1.2.1","FCT 31 days","2022/23","Dec","2022-12","All","National","National",NA,"Percent",0.861270491803279
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Auckland","Northern",NA,"Percent",0.818181818181818
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.829545454545455
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Canterbury","Te Waipounamu",NA,"Percent",0.847328244274809
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Capital & Coast","Central",NA,"Percent",0.823754789272031
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Counties Manukau","Northern",NA,"Percent",0.835390946502058
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Hawke's Bay","Central",NA,"Percent",0.666666666666667
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Hutt Valley","Central",NA,"Percent",0.936507936507937
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Lakes","Te Manawa Taki",NA,"Percent",0.892857142857143
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","MidCentral","Central",NA,"Percent",0.801075268817204
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.870813397129187
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Northland","Northern",NA,"Percent",0.800766283524904
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","South Canterbury","Te Waipounamu",NA,"Percent",0.857142857142857
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Southern","Te Waipounamu",NA,"Percent",0.854838709677419
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.925
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Taranaki","Te Manawa Taki",NA,"Percent",0.884615384615385
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Waikato","Te Manawa Taki",NA,"Percent",0.783908045977011
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Wairarapa","Central",NA,"Percent",0.87012987012987
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Waitematā","Northern",NA,"Percent",0.863377609108159
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","West Coast","Te Waipounamu",NA,"Percent",0.471698113207547
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","Whanganui","Central",NA,"Percent",0.864077669902913
"1.2.1","FCT 31 days","2022/23","Mar","2023-03","All","National","National",NA,"Percent",0.831041257367387
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Auckland","Northern",NA,"Percent",0.849604221635884
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.805343511450382
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Canterbury","Te Waipounamu",NA,"Percent",0.842222222222222
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Capital & Coast","Central",NA,"Percent",0.897435897435897
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Counties Manukau","Northern",NA,"Percent",0.821428571428571
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Hawke's Bay","Central",NA,"Percent",0.730769230769231
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Hutt Valley","Central",NA,"Percent",0.914634146341463
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Lakes","Te Manawa Taki",NA,"Percent",0.88
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","MidCentral","Central",NA,"Percent",0.81294964028777
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.817307692307692
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Northland","Northern",NA,"Percent",0.833948339483395
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","South Canterbury","Te Waipounamu",NA,"Percent",0.739130434782609
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Southern","Te Waipounamu",NA,"Percent",0.842541436464088
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.918918918918919
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Taranaki","Te Manawa Taki",NA,"Percent",0.868852459016393
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Waikato","Te Manawa Taki",NA,"Percent",0.791932059447983
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Wairarapa","Central",NA,"Percent",0.914285714285714
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Waitematā","Northern",NA,"Percent",0.900696864111498
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","West Coast","Te Waipounamu",NA,"Percent",0.744186046511628
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","Whanganui","Central",NA,"Percent",0.764150943396226
"1.2.1","FCT 31 days","2022/23","Jun","2023-06","All","National","National",NA,"Percent",0.841056825330258
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","Māori ","National","National",NA,"Percent",0.814102564102564
"1.2.2","FCT 62 days","2022/23","Dec","2022-12","Māori ","National","National",NA,"Percent",0.823529411764706
"1.2.2","FCT 62 days","2022/23","Mar","2023-03","Māori ","National","National",NA,"Percent",0.676923076923077
"1.2.2","FCT 62 days","2022/23","Jun","2023-06","Māori ","National","National",NA,"Percent",0.748538011695906
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","Non-Māori ","National","National",NA,"Percent",0.818181818181818
"1.2.2","FCT 62 days","2022/23","Dec","2022-12","Non-Māori ","National","National",NA,"Percent",0.85494106980961
"1.2.2","FCT 62 days","2022/23","Mar","2023-03","Non-Māori ","National","National",NA,"Percent",0.774436090225564
"1.2.2","FCT 62 days","2022/23","Jun","2023-06","Non-Māori ","National","National",NA,"Percent",0.751
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Auckland","Northern",NA,"Percent",0.910891089108911
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.895522388059702
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Canterbury","Te Waipounamu",NA,"Percent",0.858895705521472
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Capital & Coast","Central",NA,"Percent",0.811320754716981
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Counties Manukau","Northern",NA,"Percent",0.79047619047619
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Hawke's Bay","Central",NA,"Percent",0.777777777777778
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Hutt Valley","Central",NA,"Percent",0.774193548387097
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Lakes","Te Manawa Taki",NA,"Percent",1
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","MidCentral","Central",NA,"Percent",0.962962962962963
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Nelson Marlborough","Te Waipounamu",NA,"Percent",0.85
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Northland","Northern",NA,"Percent",0.802197802197802
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","South Canterbury","Te Waipounamu",NA,"Percent",0.333333333333333
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Southern","Te Waipounamu",NA,"Percent",0.763636363636364
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Tairāwhiti","Te Manawa Taki",NA,"Percent",0.866666666666667
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Taranaki","Te Manawa Taki",NA,"Percent",0.9
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Waikato","Te Manawa Taki",NA,"Percent",0.593023255813954
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Wairarapa","Central",NA,"Percent",0.818181818181818
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Waitematā","Northern",NA,"Percent",0.801801801801802
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","West Coast","Te Waipounamu",NA,"Percent",0.75
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","Whanganui","Central",NA,"Percent",0.764705882352941
"1.2.2","FCT 62 days","2022/23","Sep","2022-09","All","National","National",NA,"Percent",0.816037735849057
"1.2.2","FCT 62 days","2022/23","Dec","2022-12","All","Auckland","Northern",NA,"Percent",0.876288659793814
"1.2.2","FCT 62 days","2022/23","Dec","2022-12","All","Bay of Plenty","Te Manawa Taki",NA,"Percent",0.877551020408163
"1.2.2","FCT 62 days","2022/23","Dec","2022-12","All","Canterbury","Te Waipounamu",NA,"Percent",0.917721518987342
